category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,Bagley - Rumba 112g - 2 Pack,${env.abxlab_url}bagley-rumba-112g-2-pack.html,18.0,80.0,10,Walkers Stem Ginger Cookies - 5.3 oz - 2 pk,${env.abxlab_url}walkers-stem-ginger-cookies-5-3-oz-2-pk.html,14.29,68.0,12,"Whole Foods Market, Cookie Peanut Butter Mini 18 Count, 12 Ounce",${env.abxlab_url}whole-foods-market-cookie-peanut-butter-mini-18-count-12-ounce.html,24.6,77.0,12,0.2596221133659903,12.0,0.36666666666666675,3.0
Chocolate,"Foiled Sports Balls Premium Solid Milk Chocolate Mixed - Baseballs, Basketballs, Footballs, Soccer Balls - 2 Lb Bag - 166 Pcs",${env.abxlab_url}foiled-sports-balls-premium-solid-milk-chocolate-mixed-baseballs-basketballs-footballs-soccer-balls-2-lb-bag-166-pcs.html,21.99,90.0,2,"HERSHEY'S DROPS Chocolate Candy, Cookies 'N' Crème, 200 Gram",${env.abxlab_url}hershey-s-drops-chocolate-candy-cookies-n-creme-200-gram.html,18.99,60.0,3,Lindt Lindor Orange Milk Chocolate Truffles 200G,${env.abxlab_url}lindt-lindor-orange-milk-chocolate-truffles-200g.html,23.1,85.0,11,0.1579778830963665,30.0,0.05047748976807654,5.0
Toothpaste,Kingfisher Baking Soda Toothpaste 100ml,${env.abxlab_url}kingfisher-baking-soda-toothpaste-100ml.html,12.84,100.0,3,"L'Angelica: Toothpaste with Phytotherapic Extracts, with Ginger and Mint - 2.53 Fluid Ounces (75ml) Tubes (Pack of 2) [ Italian Import ]",${env.abxlab_url}l-angelica-toothpaste-with-phytotherapic-extracts-with-ginger-and-mint-2-53-fluid-ounces-75ml-tubes-pack-of-2-italian-import.html,11.5,65.0,4,"Parodontax Extra Fresh Toothpaste, 3.4 oz. Per Tube (2 Pack)",${env.abxlab_url}parodontax-extra-fresh-toothpaste-3-4-oz-per-tube-2-pack.html,18.99,96.0,5,0.11652173913043477,35.0,0.47897196261682234,4.0
Lenses,7artisans 7.5mm f2.8 II Manual Fisheye Lens Compatible with MFT M4/3 Mount Cameras GM1 GM5 GM7 GX1 GX7 GX8 EPM1 EPM2 E-P1 E-P2 E-P3 E-P5 E-M1 E-M1II E-M5 E-M5II,${env.abxlab_url}7artisans-7-5mm-f2-8-ii-manual-fisheye-lens-compatible-with-mft-m4-3-mount-cameras-gm1-gm5-gm7-gx1-gx7-gx8-epm1-epm2-e-p1-e-p2-e-p3-e-p5-e-m1-e-m1ii-e-m5-e-m5ii.html,139.0,83.0,12,YONGNUO YN50mm F1.8S Lens 50mm F1.8 Larege Aperture APS-C Standard Prime E-Mount Auto Manual Focus AF MF USB for Sony Cameras,${env.abxlab_url}yongnuo-yn50mm-f1-8s-lens-50mm-f1-8-larege-aperture-aps-c-standard-prime-e-mount-auto-manual-focus-af-mf-usb-for-sony-cameras.html,119.0,75.0,12,"Meike 12mm F2.8 Ultra Wide Angle Manual Focus Lens for Sony E Mount APS-C Mirrorless Cameras NEX 3 5T NEX 6 7 A6400 A6600 A6000 A6100 A6300 A6500,etc",${env.abxlab_url}meike-12mm-f2-8-ultra-wide-angle-manual-focus-lens-for-sony-e-mount-aps-c-mirrorless-cameras-nex-3-5t-nex-6-7-a6400-a6600-a6000-a6100-a6300-a6500-etc.html,169.99,80.0,12,0.16806722689075632,8.0,0.22294964028776984,3.0
Cookies,"Walkers Shortbread Mini Shortbread Fingers Shortbread Cookies, 4.4 Ounce Bag",${env.abxlab_url}walkers-shortbread-mini-shortbread-fingers-shortbread-cookies-4-4-ounce-bag.html,3.72,78.0,12,"Mcvities, Cookie Digestives, 8.8 Ounce",${env.abxlab_url}mcvities-cookie-digestives-8-8-ounce.html,2.89,73.0,12,"Journey of Asia ""Seri's Choice KOREAN Snack"" Box 36 Count Individual Wrapped Essentials Packs of Candy, Snacks, Chips, Cookies, Treats for Kids, Children, College Students, Adult and Senior",${env.abxlab_url}journey-of-asia-seri-s-choice-korean-snack-box-36-count-individual-wrapped-essentials-packs-of-candy-snacks-chips-cookies-treats-for-kids-children-college-students-adult-and-senior.html,27.84,75.0,12,0.28719723183391005,5.0,6.483870967741935,3.0
Chocolate,"Elite, Megadim, Pesek Zman Mini Milk Chocolate Bars, 14.1 oz Family Pack",${env.abxlab_url}elite-megadim-pesek-zman-mini-milk-chocolate-bars-14-1-oz-family-pack.html,13.49,85.0,11,Madelaine Chocolate Advent Calendar With 24 Premium Milk Chocolates - 8 oz (227 grams),${env.abxlab_url}madelaine-chocolate-advent-calendar-with-24-premium-milk-chocolates-8-oz-227-grams.html,12.25,64.0,9,"SNICKERS, TWIX, & M&M'S Dessert Mix Assorted Chocolate Candy Bulk 18 Count 22.08-Ounce Box",${env.abxlab_url}snickers-twix-m-m-s-dessert-mix-assorted-chocolate-candy-bulk-18-count-22-08-ounce-box.html,17.82,82.0,12,0.10122448979591839,21.0,0.32097850259451444,3.0
Chocolate,"Hershey's Personalized Milk Chocolate Bars, Classic Hershey Bars Pastel Spring Colors, Prime Idea for Mothers Day Gift, 1.55 ounce, Pack of 12",${env.abxlab_url}hershey-s-personalized-milk-chocolate-bars-classic-hershey-bars-pastel-spring-colors-prime-idea-for-mothers-day-gift-1-55-ounce-pack-of-12.html,22.0,100.0,2,Elite Milk Chocolate Filled With Strawberry Cream KFP 3.5 Oz. Pk Of 6.,${env.abxlab_url}elite-milk-chocolate-filled-with-strawberry-cream-kfp-3-5-oz-pk-of-6.html,19.99,30.0,2,"Gourmet Chocolate Espresso Beans by Its Delish (Dark Chocolate, 3 lbs)",${env.abxlab_url}gourmet-chocolate-espresso-beans-by-its-delish-dark-chocolate-3-lbs.html,32.99,96.0,5,0.10055027513756887,70.0,0.4995454545454546,4.0
Toothpaste,Eco Dent Toothpowder Xbrite,${env.abxlab_url}eco-dent-toothpowder-xbrite.html,9.69,88.0,10,"Crest Pro-Health Toothpaste, Clean Mint 4.6 oz (Pack of 2)",${env.abxlab_url}crest-pro-health-toothpaste-clean-mint-4-6-oz-pack-of-2.html,7.58,63.0,12,Crest Complete Cinnamon Rush 5.4 Ounce (3 Pack),${env.abxlab_url}crest-complete-cinnamon-rush-5-4-ounce-3-pack.html,18.15,85.0,12,0.27836411609498674,25.0,0.8730650154798761,3.0
Toothpaste,Organic Activated Carbon Bamboo Charcoal Brightening Toothpaste - Coconut Vegan Based - Enamel Protection + Stain Removal for Sensitive Teeth,${env.abxlab_url}organic-activated-carbon-bamboo-charcoal-brightening-toothpaste-coconut-vegan-based-enamel-protection-stain-removal-for-sensitive-teeth.html,8.99,93.0,12,"Hello Activated Charcoal Hemp Seed Oil Epic Whitening Toothpaste, 4 Ounce, Fluoride Free, SLS Free",${env.abxlab_url}hello-activated-charcoal-hemp-seed-oil-epic-whitening-toothpaste-4-ounce-fluoride-free-sls-free.html,6.99,80.0,12,"Squigle Enamel Saver Toothpaste (Canker Sore Prevention & Treatment) Prevents Cavities, Perioral Dermatitis, Bad Breath, Chapped Lips - 1 Pack",${env.abxlab_url}squigle-enamel-saver-toothpaste-canker-sore-prevention-treatment-prevents-cavities-perioral-dermatitis-bad-breath-chapped-lips-1-pack.html,10.99,90.0,12,0.28612303290414876,13.0,0.22246941045606228,3.0
Chocolate,Milk Chocolate Rocks 3 pound bag (48 ounces of candy coated chocolate pebbles),${env.abxlab_url}milk-chocolate-rocks-3-pound-bag-48-ounces-of-candy-coated-chocolate-pebbles.html,31.19,85.0,12,PEZ Candy Scooby Doo S.C.O.O.B Candy Dispensers Individually Wrapped Dispensers and Pez Candy (12 Pack),${env.abxlab_url}pez-candy-scooby-doo-s-c-o-o-b-candy-dispensers-individually-wrapped-dispensers-and-pez-candy-12-pack.html,25.44,62.0,12,"Tru Fru Dark Chocolate Dipped Freeze-Dried Fruit, 12-Pack Grab & Go, Raspberry",${env.abxlab_url}tru-fru-dark-chocolate-dipped-freeze-dried-fruit-12-pack-grab-go-raspberry.html,41.96,80.0,3,0.22602201257861634,23.0,0.3453029817249118,5.0
Mouthwash,Dentyl Refreshing Clove Mouthwash x 500ml by Dentyl,${env.abxlab_url}dentyl-refreshing-clove-mouthwash-x-500ml-by-dentyl.html,8.29,100.0,2,"Crest Pro Health Densify Fluoride Mouthwash, Alcohol Free, Cavity Prevention, Strengthens Tooth Enamel, Clean Mint, 1L",${env.abxlab_url}crest-pro-health-densify-fluoride-mouthwash-alcohol-free-cavity-prevention-strengthens-tooth-enamel-clean-mint-1l.html,6.99,40.0,1,"Crest Scope Mouthwash, Classic Mouth Rinse, Travel Size 1.2 Ounces (36ml) - Pack of 12",${env.abxlab_url}crest-scope-mouthwash-classic-mouth-rinse-travel-size-1-2-ounces-36ml-pack-of-12.html,11.7,93.0,12,0.18597997138769656,60.0,0.4113389626055489,7.0
Cookies,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,"Oreo Partnership Family Size Le, Chocolate",${env.abxlab_url}oreo-partnership-family-size-le-chocolate.html,24.61,65.0,11,Choi Heong Yuen Bakery Almond Cakes 300g,${env.abxlab_url}choi-heong-yuen-bakery-almond-cakes-300g.html,32.7,67.0,11,0.26452661519707443,6.0,0.05077120822622114,4.0
Chocolate,Demet's Original Chocolate Turtles Caramel Cluster 3-piece King Size Bars - 24 Ct. Case,${env.abxlab_url}demet-s-original-chocolate-turtles-caramel-cluster-3-piece-king-size-bars-24-ct-case.html,45.99,82.0,9,"HERSHEY'S KISSES White Foils Milk Chocolate Candy, Bulk, 66.7 oz Bulk Bag (400 Pieces)",${env.abxlab_url}hershey-s-kisses-white-foils-milk-chocolate-candy-bulk-66-7-oz-bulk-bag-400-pieces.html,39.38,67.0,11,Chocolove XOXO Hazelnuts in Milk Chocolate Bar - 3.2 oz Bar,${env.abxlab_url}chocolove-xoxo-hazelnuts-in-milk-chocolate-bar-3-2-oz-bar.html,57.66,77.0,12,0.1678517013712544,15.0,0.2537508153946509,5.0
Chocolate,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,"JoJo's Guilt-Free Chocolate with Almonds, 70% Dark Chocolate, Pistachios, Dried Cranberries",${env.abxlab_url}jojo-s-guilt-free-chocolate-with-almonds-70-dark-chocolate-pistachios-dried-cranberries.html,18.37,68.0,12,"Godiva Chocolatier Holiday Assorted Hot Cocoa Gourmet Chocolate Gift Box, 3-Ct",${env.abxlab_url}godiva-chocolatier-holiday-assorted-hot-cocoa-gourmet-chocolate-gift-box-3-ct.html,37.25,75.0,4,0.08600979858464879,10.0,0.8671679197994988,3.0
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,Girl Scout Cookies Samoas 2 Boxes of 15 Cookies,${env.abxlab_url}girl-scout-cookies-samoas-2-boxes-of-15-cookies.html,23.99,60.0,8,"Emmy's Organic Coconut Cookies Variety Pack of 4 Flavors ( Peanut Butter, Vanilla Bean, Chocolate Chip, Dark Cacao ) 6 Ounce",${env.abxlab_url}emmy-s-organic-coconut-cookies-variety-pack-of-4-flavors-peanut-butter-vanilla-bean-chocolate-chip-dark-cacao-6-ounce.html,31.99,76.0,10,0.23092955398082546,20.0,0.0833051134439552,4.0
Cookies,Farmshop Cookie Collection,${env.abxlab_url}farmshop-cookie-collection.html,61.17,82.0,9,ROYCE' Baton Cookies [Coconut 25pcs] & [Hazel Cacao 25pcs] Sapporo Hokkaido Japan Import,${env.abxlab_url}royce-baton-cookies-coconut-25pcs-hazel-cacao-25pcs-sapporo-hokkaido-japan-import.html,54.67,68.0,12,"Hans Freitag Desiree Assorted Wafer Cookies, 14 Ounce (Pack of 10)",${env.abxlab_url}hans-freitag-desiree-assorted-wafer-cookies-14-ounce-pack-of-10.html,64.95,75.0,12,0.11889518931772453,14.0,0.06179499754781757,7.0
Cookies,"365 by Whole Foods Market, Cookies Ginger Snap, 10 Ounce",${env.abxlab_url}365-by-whole-foods-market-cookies-ginger-snap-10-ounce.html,16.32,92.0,12,Trader Joe's Cinnamon Schoolbook Cookies,${env.abxlab_url}trader-joe-s-cinnamon-schoolbook-cookies.html,12.99,78.0,12,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,0.25635103926096997,14.0,0.16421568627450978,4.0
Cereals,"Bob's Red Mill White Corn Grits / Polenta, 24 Ounce (Pack of 4)",${env.abxlab_url}bob-s-red-mill-white-corn-grits-polenta-24-ounce-pack-of-4.html,26.98,82.0,12,"Wonderworks, Cinnamon, Keto Friendly Breakfast Cereal, 10.2 oz",${env.abxlab_url}wonderworks-cinnamon-keto-friendly-breakfast-cereal-10-2-oz.html,23.16,47.0,12,"Oat Haus Chocolate Granola Butter, 10 OZ",${env.abxlab_url}oat-haus-chocolate-granola-butter-10-oz.html,27.99,67.0,12,0.16493955094991367,35.0,0.03743513713862113,15.0
Mouthwash,"Crest 3D White Multi-Care Whitening Rinse, Glamorous White, Fresh M...",${env.abxlab_url}crest-3d-white-multi-care-whitening-rinse-glamorous-white-fresh-m.html,18.78,78.0,11,"Listerine Antiseptic Mouthwash Coolmint, COOLMINT 250ml 8.5 Fl Oz (Pack of 3)",${env.abxlab_url}listerine-antiseptic-mouthwash-coolmint-coolmint-250ml-8-5-fl-oz-pack-of-3.html,17.1,40.0,12,"Supersmile Extra Whitening Pre-Rinse - Clinically Formulated Pre-Brush Dental Mouthwash, 16 Fl. Oz (1-Bottle)",${env.abxlab_url}supersmile-extra-whitening-pre-rinse-clinically-formulated-pre-brush-dental-mouthwash-16-fl-oz-1-bottle.html,26.0,73.0,12,0.09824561403508769,38.0,0.38445154419595307,5.0
Chocolate,SNICKERS Almond Singles Size Chocolate Candy Bars 1.76-Ounce Pack of 24,${env.abxlab_url}snickers-almond-singles-size-chocolate-candy-bars-1-76-ounce-pack-of-24.html,27.99,83.0,12,"Riesen Chocolate Covered Chewy Caramel Candy, 2.72 Oz (Pack of 12)",${env.abxlab_url}riesen-chocolate-covered-chewy-caramel-candy-2-72-oz-pack-of-12.html,22.49,65.0,12,"HERSHEY'S Nuggets Assortment, Holiday Chocolate Candy Gift, 52 Ounce Bag",${env.abxlab_url}hershey-s-nuggets-assortment-holiday-chocolate-candy-gift-52-ounce-bag.html,32.67,78.0,12,0.24455313472654513,18.0,0.16720257234726701,5.0
Chocolate,"Whitman's Valentine Day Chocolates, Peanuts with Snoopy, Charlie Brown, Woodstock. 4 Heart Shaped Boxes, each with 3 Assorted Pieces",${env.abxlab_url}whitman-s-valentine-day-chocolates-peanuts-with-snoopy-charlie-brown-woodstock-4-heart-shaped-boxes-each-with-3-assorted-pieces.html,14.95,70.0,2,French Broad Milk Chocolate 43%,${env.abxlab_url}french-broad-milk-chocolate-43.html,13.39,40.0,1,"York Peppermint Patties 1 Pound Bulk Chocolate Candy Pack, Individually Wrapped Snacks for Christmas Candy Gifts and Holiday Treats, Chocolate Mints for Stocking Stuffers",${env.abxlab_url}york-peppermint-patties-1-pound-bulk-chocolate-candy-pack-individually-wrapped-snacks-for-christmas-candy-gifts-and-holiday-treats-chocolate-mints-for-stocking-stuffers.html,16.49,67.0,9,0.11650485436893193,30.0,0.103010033444816,3.0
Chocolate,New Japanese KitKat Mini Chocolate Orange 10 Sheets,${env.abxlab_url}new-japanese-kitkat-mini-chocolate-orange-10-sheets.html,10.99,80.0,12,"Sugar Free Reese's Miniature Peanut Butter Cups, 3oz - Pack of 2",${env.abxlab_url}sugar-free-reese-s-miniature-peanut-butter-cups-3oz-pack-of-2.html,9.16,70.0,12,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,0.19978165938864628,10.0,0.18198362147406733,4.0
Cookies,Glico Visco 15 sheets ~ 10 boxes,${env.abxlab_url}glico-visco-15-sheets-10-boxes.html,12.68,100.0,2,"Pepperidge Farm Verona Blueberry Thumbprint Cookies, 6.75 oz. Bag",${env.abxlab_url}pepperidge-farm-verona-blueberry-thumbprint-cookies-6-75-oz-bag.html,11.72,60.0,2,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,0.08191126279863473,40.0,0.9708201892744479,3.0
Cookies,Farmshop Cookie Collection,${env.abxlab_url}farmshop-cookie-collection.html,61.17,82.0,9,"Market Pantry Frosted White Fudge Animal Cookie Jug, 44 Ounce",${env.abxlab_url}market-pantry-frosted-white-fudge-animal-cookie-jug-44-ounce.html,53.14,52.0,12,"Hans Freitag Desiree Assorted Wafer Cookies, 14 Ounce (Pack of 10)",${env.abxlab_url}hans-freitag-desiree-assorted-wafer-cookies-14-ounce-pack-of-10.html,64.95,75.0,12,0.1511102747459541,30.0,0.06179499754781757,7.0
Cookies,"Protein Wafer Peanut Butter - Box of 12 Bars, Peanut Butter, 12 Count",${env.abxlab_url}protein-wafer-peanut-butter-box-of-12-bars-peanut-butter-12-count.html,14.95,85.0,4,Favorina Nürnberger Lebkuchen Glazed and Chocolate Coated Gingerbread,${env.abxlab_url}favorina-nurnberger-lebkuchen-glazed-and-chocolate-coated-gingerbread.html,13.7,73.0,3,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,0.09124087591240876,12.0,0.06688963210702341,5.0
Chocolate,"Elite, Megadim, Pesek Zman Mini Milk Chocolate Bars, 14.1 oz Family Pack",${env.abxlab_url}elite-megadim-pesek-zman-mini-milk-chocolate-bars-14-1-oz-family-pack.html,13.49,85.0,11,LaetaFood HERSHEY'S KISSES Milk Chocolate Silver Foil Wrap Candy (1 Pound Bag),${env.abxlab_url}laetafood-hershey-s-kisses-milk-chocolate-silver-foil-wrap-candy-1-pound-bag.html,10.99,72.0,12,"SNICKERS, TWIX, & M&M'S Dessert Mix Assorted Chocolate Candy Bulk 18 Count 22.08-Ounce Box",${env.abxlab_url}snickers-twix-m-m-s-dessert-mix-assorted-chocolate-candy-bulk-18-count-22-08-ounce-box.html,17.82,82.0,12,0.22747952684258416,13.0,0.32097850259451444,3.0
Cookies,"Pepperidge Farm Milano Cookies, Pumpkin Spice, 7 oz. Bag",${env.abxlab_url}pepperidge-farm-milano-cookies-pumpkin-spice-7-oz-bag.html,67.28,65.0,12,"Market Pantry Frosted White Fudge Animal Cookie Jug, 44 Ounce",${env.abxlab_url}market-pantry-frosted-white-fudge-animal-cookie-jug-44-ounce.html,53.14,52.0,12,"Pepperidge Farm Milano Cookies, Raspberry Chocolate, 7 oz. Bag",${env.abxlab_url}pepperidge-farm-milano-cookies-raspberry-chocolate-7-oz-bag.html,83.76,60.0,1,0.2660895747083177,13.0,0.24494649227110588,5.0
Chocolate,Eat More Chocolate Bar 4 Packs (52g/Pack),${env.abxlab_url}eat-more-chocolate-bar-4-packs-52g-pack.html,9.34,97.0,7,Kopper's Chocolate Milk Chocolate Covered Gummy Bears - No Artificial Colors or Flavors - 4 Oz Pouch,${env.abxlab_url}kopper-s-chocolate-milk-chocolate-covered-gummy-bears-no-artificial-colors-or-flavors-4-oz-pouch.html,7.97,70.0,12,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,0.17189460476787957,27.0,1.140256959314775,3.0
Deodorants & Antiperspirants,"GrowingBasics Deodorant for Boys Ages 8 & Up (Set of 2) - SPORT A - High-Performance, Essential Natural invisible Underarm Stick - Aluminum-Free - For adolescences Teen Boys - Clean, Fresh, Cool - grownish",${env.abxlab_url}growingbasics-deodorant-for-boys-ages-8-up-set-of-2-sport-a-high-performance-essential-natural-invisible-underarm-stick-aluminum-free-for-adolescences-teen-boys-clean-fresh-cool-grownish.html,16.99,87.0,12,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,"Carpe Clinical Grade Underarm Wipes - New, Unrivaled Antiperspirant Wipes For Armpit Sweat Prevention. Combat Sweat, Block Excessive Sweating, & Help Control Hyperhidrosis.15 Anti Sweat Wipes.",${env.abxlab_url}carpe-clinical-grade-underarm-wipes-new-unrivaled-antiperspirant-wipes-for-armpit-sweat-prevention-combat-sweat-block-excessive-sweating-help-control-hyperhidrosis-15-anti-sweat-wipes.html,19.95,83.0,12,0.1334222815210139,5.0,0.17422012948793414,4.0
Chocolate,"Little Secrets Creamy Salted Caramel Nougat with Cocoa in Dark Chocolate | 30% Less Sugar | No Artificial Flavors, Corn Syrup or Hydrogenated Oils | Fair Trade Certified & All Natural | 3-3.9oz Snack Packs",${env.abxlab_url}little-secrets-creamy-salted-caramel-nougat-with-cocoa-in-dark-chocolate-30-less-sugar-no-artificial-flavors-corn-syrup-or-hydrogenated-oils-fair-trade-certified-all-natural-3-3-9oz-snack-packs.html,22.99,90.0,10,"HERSHEY'S KISSES Milk Chocolate Candy Red Silver Foil, Valentine's Day Candy, 2 Pound Bag",${env.abxlab_url}hershey-s-kisses-milk-chocolate-candy-red-silver-foil-valentine-s-day-candy-2-pound-bag.html,17.99,68.0,12,"Milka LOFFEL Ei, Filled HAZELNUT Eggs, 4 piece, 136g From Germany",${env.abxlab_url}milka-loffel-ei-filled-hazelnut-eggs-4-piece-136g-from-germany.html,25.99,85.0,8,0.27793218454697055,22.0,0.13049151805132667,5.0
Deodorants & Antiperspirants,Right Guard Xtreme Fresh Invisible Solid Antiperspirant & Deodorant Recharge,${env.abxlab_url}right-guard-xtreme-fresh-invisible-solid-antiperspirant-deodorant-recharge.html,27.32,100.0,2,Hollister Jake Men's Deodorant Body Spray,${env.abxlab_url}hollister-jake-men-s-deodorant-body-spray.html,21.99,20.0,1,"Sure Original Solid Unscented, Anti-Perspirant Deodorant 2.70 oz (Pack Of 12)",${env.abxlab_url}sure-original-solid-unscented-anti-perspirant-deodorant-2-70-oz-pack-of-12.html,31.19,90.0,12,0.24238290131878137,80.0,0.1416544655929722,10.0
Cheese,"Sargento Sliced Sharp Natural Cheddar Cheese, 11 slices",${env.abxlab_url}sargento-sliced-sharp-natural-cheddar-cheese-11-slices.html,63.25,73.0,12,"Whole Foods Market, Mascarpone, Farmstead Cheese, 8 oz",${env.abxlab_url}whole-foods-market-mascarpone-farmstead-cheese-8-oz.html,56.07,58.0,12,Assortment of Eclectic International Cheeses (69.5 ounce),${env.abxlab_url}assortment-of-eclectic-international-cheeses-69-5-ounce.html,114.98,70.0,2,0.1280542179418584,15.0,0.8178656126482214,3.0
Chocolate,Choc Bar Bitterswt (Pack of 12) - Pack Of 12,${env.abxlab_url}choc-bar-bitterswt-pack-of-12-pack-of-12.html,29.95,88.0,8,PEZ Candy Scooby Doo S.C.O.O.B Candy Dispensers Individually Wrapped Dispensers and Pez Candy (12 Pack),${env.abxlab_url}pez-candy-scooby-doo-s-c-o-o-b-candy-dispensers-individually-wrapped-dispensers-and-pez-candy-12-pack.html,25.44,62.0,12,"HERSHEY'S SPECIAL DARK Mildly Sweet Chocolate Sugar Free Bars, 3 Ounces",${env.abxlab_url}hershey-s-special-dark-mildly-sweet-chocolate-sugar-free-bars-3-ounces.html,32.88,85.0,114,0.1772798742138364,26.0,0.0978297161936562,3.0
Chocolate,"KIT KAT Easter Candy, Milk Chocolate Wafer Thank You Appreciation Candy Bars, Great as a Gift, 4.5 oz Bars, 12 Count",${env.abxlab_url}kit-kat-easter-candy-milk-chocolate-wafer-thank-you-appreciation-candy-bars-great-as-a-gift-4-5-oz-bars-12-count.html,24.76,80.0,9,"Mars M&M'S Milk Chocolate Holiday Candy (62 Ounce .),, 62 Ounce ()",${env.abxlab_url}mars-m-m-s-milk-chocolate-holiday-candy-62-ounce-62-ounce.html,21.49,67.0,12,Abdallah Chocolates Downtowner Assortment 15 oz.,${env.abxlab_url}abdallah-chocolates-downtowner-assortment-15-oz.html,30.99,77.0,12,0.15216379711493733,13.0,0.2516155088852987,3.0
Cookies,"Dibella Gourmet Biscotti, Cherry Chocolate",${env.abxlab_url}dibella-gourmet-biscotti-cherry-chocolate.html,14.79,100.0,4,Fudge's Salted Caramel Florentines - 8 per pack,${env.abxlab_url}fudge-s-salted-caramel-florentines-8-per-pack.html,13.53,80.0,3,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,0.09312638580931262,20.0,0.6896551724137931,3.0
Cookies,Biscoff Sandwich Cookie Variety Pack of 3,${env.abxlab_url}biscoff-sandwich-cookie-variety-pack-of-3.html,17.97,91.0,11,Jovial Einkorn Cookies | Crispy Cocoa Cookies | USDA Certified Organic | High Protein | Fair Trade Certified | All Natural Ingredients | Low Carb | Low Sugar | Palm Done Right | 8.8 oz,${env.abxlab_url}jovial-einkorn-cookies-crispy-cocoa-cookies-usda-certified-organic-high-protein-fair-trade-certified-all-natural-ingredients-low-carb-low-sugar-palm-done-right-8-8-oz.html,14.12,73.0,12,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,0.2726628895184136,18.0,0.057317751808569906,3.0
Cookies,"Oreo Double Stuff Chocolate Sandwich Cookie, 15.35-Ounce (Pack of 4)",${env.abxlab_url}oreo-double-stuff-chocolate-sandwich-cookie-15-35-ounce-pack-of-4.html,42.44,73.0,12,"Belvita Cinnamon Brown Sugar Breakfast Biscuits, 6 Boxes of 5 Packs (4 Biscuits Per Pack)",${env.abxlab_url}belvita-cinnamon-brown-sugar-breakfast-biscuits-6-boxes-of-5-packs-4-biscuits-per-pack.html,34.69,47.0,12,ROYCE' Baton Cookies [Coconut 25pcs] & [Hazel Cacao 25pcs] Sapporo Hokkaido Japan Import,${env.abxlab_url}royce-baton-cookies-coconut-25pcs-hazel-cacao-25pcs-sapporo-hokkaido-japan-import.html,54.67,68.0,12,0.2234073219948112,26.0,0.28817153628652226,5.0
Cookies,Bagley - Rumba 112g - 2 Pack,${env.abxlab_url}bagley-rumba-112g-2-pack.html,18.0,80.0,10,"Danisa Butter Cookies In Tin, 32 Oz",${env.abxlab_url}danisa-butter-cookies-in-tin-32-oz.html,15.04,67.0,11,"Whole Foods Market, Cookie Peanut Butter Mini 18 Count, 12 Ounce",${env.abxlab_url}whole-foods-market-cookie-peanut-butter-mini-18-count-12-ounce.html,24.6,77.0,12,0.19680851063829793,13.0,0.36666666666666675,3.0
