category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,Tate's Bake Shop - Tiny Tate's Bite Size Chocolate Chip Cookies 1oz Bags (Each bag contains 12 bite size cookies) (Pack of 24),${env.abxlab_url}tate-s-bake-shop-tiny-tate-s-bite-size-chocolate-chip-cookies-1oz-bags-each-bag-contains-12-bite-size-cookies-pack-of-24.html,35.66,88.0,12,"Oreo Original & Double Stuf Gluten Free Cookies Variety Pack, 4 Count",${env.abxlab_url}oreo-original-double-stuf-gluten-free-cookies-variety-pack-4-count.html,29.9,83.0,12,"Tates Bake Shop Coconut Crisp Cookies, 7 Oz (3)",${env.abxlab_url}tates-bake-shop-coconut-crisp-cookies-7-oz-3.html,41.15,85.0,12,0.19264214046822736,5.0,0.15395401009534498,3.0
Cookies,"Enjoy Life, Snickerdoodle Cookies, 6 oz, Package may vary",${env.abxlab_url}enjoy-life-snickerdoodle-cookies-6-oz-package-may-vary.html,18.41,73.0,12,"Mulino Bianco Galletti Shortbread Biscuits With Sugar Crystals, 3 Count (Pack of 3)",${env.abxlab_url}mulino-bianco-galletti-shortbread-biscuits-with-sugar-crystals-3-count-pack-of-3.html,15.95,60.0,12,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,0.15423197492163015,13.0,0.08147745790331341,3.0
Cookies,"Triple Chocolate Cookie Filled with Fudge and Hershey's Chocolate Chips, 12 Pack",${env.abxlab_url}triple-chocolate-cookie-filled-with-fudge-and-hershey-s-chocolate-chips-12-pack.html,21.99,78.0,12,"OREO Mini Cookies, CHIPS AHOY! Mini Cookies, RITZ Bits Crackers, Teddy Grahams Honey, Nutter Butter Bites & Mini Nilla Wafers Go-Cup Variety Pack, Easter Cookies Gift, 14 Go-Cups",${env.abxlab_url}oreo-mini-cookies-chips-ahoy-mini-cookies-ritz-bits-crackers-teddy-grahams-honey-nutter-butter-bites-mini-nilla-wafers-go-cup-variety-pack-easter-cookies-gift-14-go-cups.html,18.4,73.0,11,"Gusta USDA Organic Biscotti Cookies Made in Tuscany, Italy - Classic Almond - Individually Wrapped Two Bites Size - All Natural Ingredients - Fresh & Genuine Italian Dessert Treats - 13.76oz",${env.abxlab_url}gusta-usda-organic-biscotti-cookies-made-in-tuscany-italy-classic-almond-individually-wrapped-two-bites-size-all-natural-ingredients-fresh-genuine-italian-dessert-treats-13-76oz.html,23.0,76.0,11,0.19510869565217392,5.0,0.04592996816734887,2.0
Digital Cameras,Kodak EasyShare DX4530 5MP Digital Camera w/ 3x Optical Zoom,${env.abxlab_url}kodak-easyshare-dx4530-5mp-digital-camera-w-3x-optical-zoom.html,47.45,75.0,12,Sony Cybershot DSC-S650 7.2 MP 3x Optical Zoom Digital Camera (Silver),${env.abxlab_url}sony-cybershot-dsc-s650-7-2-mp-3x-optical-zoom-digital-camera-silver.html,42.59,60.0,4,Sony Cybershot DSCS730 7.2MP Digital Camera with 3x Optical Zoom,${env.abxlab_url}sony-cybershot-dscs730-7-2mp-digital-camera-with-3x-optical-zoom.html,49.95,72.0,12,0.11411129373092273,15.0,0.052687038988408846,3.0
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,"Little Dutch Maid Almond Windmill Cookie, 10-Ounce (Pack of 12)",${env.abxlab_url}little-dutch-maid-almond-windmill-cookie-10-ounce-pack-of-12.html,26.99,72.0,12,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.09410892923304938,8.0,0.1310531662715881,2.0
Chocolate,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,LaetaFood HERSHEY'S KISSES Milk Chocolate Silver Foil Wrap Candy (1 Pound Bag),${env.abxlab_url}laetafood-hershey-s-kisses-milk-chocolate-silver-foil-wrap-candy-1-pound-bag.html,10.99,72.0,12,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,0.06915377616014556,8.0,0.03063829787234038,2.0
Cookies,Mama Rao's Fresh Baked Lemon Drop Cookies From Brooklyn New York Box of 2 - Kosher,${env.abxlab_url}mama-rao-s-fresh-baked-lemon-drop-cookies-from-brooklyn-new-york-box-of-2-kosher.html,26.98,73.0,11,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,0.14808510638297875,5.0,0.1534469977761305,2.0
Cookies,"Keebler E.L. Fudge Elfwich Double Stuffed Cookies, 12 Ounce",${env.abxlab_url}keebler-e-l-fudge-elfwich-double-stuffed-cookies-12-ounce.html,63.82,68.0,12,"Sugar Free Cookies, Chocolate Chip, 5.5 oz",${env.abxlab_url}sugar-free-cookies-chocolate-chip-5-5-oz.html,59.08,55.0,8,"Pepperidge Farm Milano Cookies, Pumpkin Spice, 7 oz. Bag",${env.abxlab_url}pepperidge-farm-milano-cookies-pumpkin-spice-7-oz-bag.html,67.28,65.0,12,0.08023019634394045,13.0,0.05421497963020998,3.0
Chocolate,"Hershey's Holiday Kisses - Candy Cane, 4.45 lbs (71 ounces)",${env.abxlab_url}hershey-s-holiday-kisses-candy-cane-4-45-lbs-71-ounces.html,20.51,67.0,12,"HERSHEY'S DROPS Chocolate Candy, Cookies 'N' Crème, 200 Gram",${env.abxlab_url}hershey-s-drops-chocolate-candy-cookies-n-creme-200-gram.html,18.99,60.0,3,"Riesen Chocolate Covered Chewy Caramel Candy, 2.72 Oz (Pack of 12)",${env.abxlab_url}riesen-chocolate-covered-chewy-caramel-candy-2-72-oz-pack-of-12.html,22.49,65.0,12,0.08004212743549254,7.0,0.09653827401267659,2.0
Cookies,"WOW BAKING COMPANY Cookies, Lemon Burst, 8-Ounce (Pack of 6)",${env.abxlab_url}wow-baking-company-cookies-lemon-burst-8-ounce-pack-of-6.html,26.5,80.0,12,Linden's Fudge Chip Cookies 3 Cookies Per Pack (Pack of 18),${env.abxlab_url}linden-s-fudge-chip-cookies-3-cookies-per-pack-pack-of-18.html,23.98,67.0,12,Krunchy Melts Chocolate Meringue Cookies 4 oz Tub (Pack of 2),${env.abxlab_url}krunchy-melts-chocolate-meringue-cookies-4-oz-tub-pack-of-2.html,30.99,76.0,9,0.10508757297748121,13.0,0.1694339622641509,4.0
Deodorants & Antiperspirants,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,"Herbal Clear Sport 24 Hour Natural Sport Deodorant with Tea Tree Oil and Swiss Alps Lichen, 1.8 Ounce (Pack of 3)",${env.abxlab_url}herbal-clear-sport-24-hour-natural-sport-deodorant-with-tea-tree-oil-and-swiss-alps-lichen-1-8-ounce-pack-of-3.html,13.1,68.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.14427480916030538,14.0,0.06537691794529689,4.0
Cheese,"Cracker Barrel Black Ribbon Natural Slices Vermont Sharp White Cheddar Cheese Slices, 8 ct. Pouch",${env.abxlab_url}cracker-barrel-black-ribbon-natural-slices-vermont-sharp-white-cheddar-cheese-slices-8-ct-pouch.html,55.41,76.0,9,"Van Kaas Mini Gouda Bites Mix, 4.2 Oz.",${env.abxlab_url}van-kaas-mini-gouda-bites-mix-4-2-oz.html,49.97,73.0,3,"Sargento Sliced Sharp Natural Cheddar Cheese, 11 slices",${env.abxlab_url}sargento-sliced-sharp-natural-cheddar-cheese-11-slices.html,63.25,73.0,12,0.10886531919151486,3.0,0.14149070564879992,3.0
Cookies,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,Cameo Creme Sandwiches Cookies (Pack of 3),${env.abxlab_url}cameo-creme-sandwiches-cookies-pack-of-3.html,22.49,87.0,12,"SIREN SNACKS Chocolate Brownie Protein Bites 10ct, 1.69 OZ",${env.abxlab_url}siren-snacks-chocolate-brownie-protein-bites-10ct-1-69-oz.html,28.95,93.0,3,0.11116051578479325,10.0,0.1584633853541417,4.0
Cookies,"SIREN SNACKS Chocolate Brownie Protein Bites 10ct, 1.69 OZ",${env.abxlab_url}siren-snacks-chocolate-brownie-protein-bites-10ct-1-69-oz.html,28.95,93.0,3,"WOW BAKING COMPANY Cookies, Lemon Burst, 8-Ounce (Pack of 6)",${env.abxlab_url}wow-baking-company-cookies-lemon-burst-8-ounce-pack-of-6.html,26.5,80.0,12,"Gamesa Vanilla Sugar Wafers, 6.8 oz",${env.abxlab_url}gamesa-vanilla-sugar-wafers-6-8-oz.html,32.01,87.0,3,0.09245283018867922,13.0,0.10569948186528494,6.0
Deodorants & Antiperspirants,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,"Carpe Clinical Grade Underarm Wipes - New, Unrivaled Antiperspirant Wipes For Armpit Sweat Prevention. Combat Sweat, Block Excessive Sweating, & Help Control Hyperhidrosis.15 Anti Sweat Wipes.",${env.abxlab_url}carpe-clinical-grade-underarm-wipes-new-unrivaled-antiperspirant-wipes-for-armpit-sweat-prevention-combat-sweat-block-excessive-sweating-help-control-hyperhidrosis-15-anti-sweat-wipes.html,19.95,83.0,12,"Dove Men+Care Antiperspirant hydrating, water-based deodorant Coastal Cedar with our best non-irritant formula 2.6 oz 2 Count",${env.abxlab_url}dove-men-care-antiperspirant-hydrating-water-based-deodorant-coastal-cedar-with-our-best-non-irritant-formula-2-6-oz-2-count.html,23.98,85.0,12,0.11177944862155391,4.0,0.08115419296663665,2.0
Cheese,WISCONSIN CHEESE COMPANY'S - Fresh Healthy 2 Year Aged Cheddar Cheese Block Snacks. (2 Pack Approx. 1.5lbs),${env.abxlab_url}wisconsin-cheese-company-s-fresh-healthy-2-year-aged-cheddar-cheese-block-snacks-2-pack-approx-1-5lbs.html,39.99,90.0,2,"French Cow Milk Cheese, Comte AOC - 1 lb",${env.abxlab_url}french-cow-milk-cheese-comte-aoc-1-lb.html,36.45,80.0,4,"The Cheese Guy Parmesan Kosher Grated, 8 Ounce",${env.abxlab_url}the-cheese-guy-parmesan-kosher-grated-8-ounce.html,41.68,87.0,3,0.09711934156378597,10.0,0.04226056514128526,3.0
Chocolate,"Sugar Free Reese's Miniature Peanut Butter Cups, 3oz - Pack of 2",${env.abxlab_url}sugar-free-reese-s-miniature-peanut-butter-cups-3oz-pack-of-2.html,9.16,70.0,12,"Merci Finest Assortment of European Milk Chocolates 8.8 Ounce Box,20 pieces",${env.abxlab_url}merci-finest-assortment-of-european-milk-chocolates-8-8-ounce-box-20-pieces.html,7.99,57.0,12,Kinder Riegel Chocolate Sticks ( 10's ) by Ferrero,${env.abxlab_url}kinder-riegel-chocolate-sticks-10-s-by-ferrero.html,9.6,68.0,12,0.14643304130162701,13.0,0.04803493449781654,2.0
Cookies,"Meiji Hello Panda Variety Snack Peak Gift Box (4 flavors – 7 oz each): Chocolate, Caramel, Vanilla, and Strawberry",${env.abxlab_url}meiji-hello-panda-variety-snack-peak-gift-box-4-flavors-7-oz-each-chocolate-caramel-vanilla-and-strawberry.html,24.99,82.0,12,Fresh Sicilian Candied Orange Peel - Frank and Sal Bakery.. 1 Pound,${env.abxlab_url}fresh-sicilian-candied-orange-peel-frank-and-sal-bakery-1-pound.html,22.0,73.0,11,"WOW BAKING COMPANY Cookies, Lemon Burst, 8-Ounce (Pack of 6)",${env.abxlab_url}wow-baking-company-cookies-lemon-burst-8-ounce-pack-of-6.html,26.5,80.0,12,0.13590909090909084,9.0,0.06042416966786721,2.0
Speakers,Klipsch RP-400M Reference Premiere Bookshelf Speakers - Pair (Ebony),${env.abxlab_url}klipsch-rp-400m-reference-premiere-bookshelf-speakers-pair-ebony.html,399.0,88.0,12,Edifier S1000MKII Audiophile Active Bookshelf 2.0 Speakers - 120w Speakers Bluetooth 5.0 with aptX HD - Optical Input - S1000MK2 Powered Near-Field Monitor Speaker with Class D Amp,${env.abxlab_url}edifier-s1000mkii-audiophile-active-bookshelf-2-0-speakers-120w-speakers-bluetooth-5-0-with-aptx-hd-optical-input-s1000mk2-powered-near-field-monitor-speaker-with-class-d-amp.html,349.99,82.0,12,"ELAC Uni-Fi 2.0 UC52 Center Speaker (Each), Black (UC52-BK)",${env.abxlab_url}elac-uni-fi-2-0-uc52-center-speaker-each-black-uc52-bk.html,459.98,84.0,11,0.14003257235921024,6.0,0.1528320802005013,4.0
Chocolate,"Milka Chocolate Oreo, Large Bar 300g (Oreo)",${env.abxlab_url}milka-chocolate-oreo-large-bar-300g-oreo.html,8.99,82.0,12,Ritter Sport Marzipan Dark Chocolate Bar Candy Original German Chocolate 100g/3.52oz (Pack of 2),${env.abxlab_url}ritter-sport-marzipan-dark-chocolate-bar-candy-original-german-chocolate-100g-3-52oz-pack-of-2.html,8.43,75.0,12,Milka & LU Biscuits Chocolate Bar Candy Original German Chocolate 87g/3.06oz (Pack of 2),${env.abxlab_url}milka-lu-biscuits-chocolate-bar-candy-original-german-chocolate-87g-3-06oz-pack-of-2.html,10.22,80.0,3,0.06642941874258607,7.0,0.13681868743047834,2.0
Cheese,Bond Ost Whole Round With Caraway Seed,${env.abxlab_url}bond-ost-whole-round-with-caraway-seed.html,39.95,87.0,3,Queijo Minas Mineiro Curado Brazilian Minas Cheese Gourmet Aged Cheese,${env.abxlab_url}queijo-minas-mineiro-curado-brazilian-minas-cheese-gourmet-aged-cheese.html,33.99,85.0,4,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,0.17534568990879673,2.0,0.03679599499374215,2.0
Chocolate,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,"Fruity Pebbles Cereal N Candy Bunny Shaped Easter Bar, King Size White Chocolate Rabbit Candies for Kids Basket Stuffer 5 Ounce",${env.abxlab_url}fruity-pebbles-cereal-n-candy-bunny-shaped-easter-bar-king-size-white-chocolate-rabbit-candies-for-kids-basket-stuffer-5-ounce.html,10.95,64.0,9,Bandera Pinatera 50 Pieces Coconut candy Banderitas Tri Color,${env.abxlab_url}bandera-pinatera-50-pieces-coconut-candy-banderitas-tri-color.html,13.49,72.0,12,0.1863013698630138,12.0,0.03849114703618168,4.0
Cookies,"Meiji Hello Panda Variety Snack Peak Gift Box (4 flavors – 7 oz each): Chocolate, Caramel, Vanilla, and Strawberry",${env.abxlab_url}meiji-hello-panda-variety-snack-peak-gift-box-4-flavors-7-oz-each-chocolate-caramel-vanilla-and-strawberry.html,24.99,82.0,12,"Triple Chocolate Cookie Filled with Fudge and Hershey's Chocolate Chips, 12 Pack",${env.abxlab_url}triple-chocolate-cookie-filled-with-fudge-and-hershey-s-chocolate-chips-12-pack.html,21.99,78.0,12,"WOW BAKING COMPANY Cookies, Lemon Burst, 8-Ounce (Pack of 6)",${env.abxlab_url}wow-baking-company-cookies-lemon-burst-8-ounce-pack-of-6.html,26.5,80.0,12,0.1364256480218281,4.0,0.06042416966786721,2.0
Earbud Headphones,"Wireless Earbud, Bluetooth Headphones 5.1 Sport Unique Earhooks, Wireless Earphones in Ear Noise Cancelling Mic Stereo Bass, 35H Playtime IPX7 Waterproof Headset for Workout Running Gym Android iOS",${env.abxlab_url}wireless-earbud-bluetooth-headphones-5-1-sport-unique-earhooks-wireless-earphones-in-ear-noise-cancelling-mic-stereo-bass-35h-playtime-ipx7-waterproof-headset-for-workout-running-gym-android-ios.html,39.99,62.0,11,Wireless Earbuds Bluetooth 5.0 Headphones Automatic Noise Reduction in-Ear Airbuds [with Airpod Silicone Protective case] Built-in Binaural Mic Earphones for iPhone/Android,${env.abxlab_url}wireless-earbuds-bluetooth-5-0-headphones-automatic-noise-reduction-in-ear-airbuds-with-airpod-silicone-protective-case-built-in-binaural-mic-earphones-for-iphone-android.html,35.98,57.0,12,"Usahuo Wireless Earbuds Bluetooth - Earphones with Wireless Charging Case, Ipx8 Waterproof Noise Cancelling Earphones, Bluetooth Headset with Premium Stereo Sound for Sports Outdoors",${env.abxlab_url}usahuo-wireless-earbuds-bluetooth-earphones-with-wireless-charging-case-ipx8-waterproof-noise-cancelling-earphones-bluetooth-headset-with-premium-stereo-sound-for-sports-outdoors.html,45.3,60.0,2,0.11145080600333533,5.0,0.13278319579894962,2.0
Chocolate,Chocolate Cinnamon Bears 5 Oz (2 Pack),${env.abxlab_url}chocolate-cinnamon-bears-5-oz-2-pack.html,18.99,87.0,12,"SNICKERS, TWIX, & M&M'S Dessert Mix Assorted Chocolate Candy Bulk 18 Count 22.08-Ounce Box",${env.abxlab_url}snickers-twix-m-m-s-dessert-mix-assorted-chocolate-candy-bulk-18-count-22-08-ounce-box.html,17.82,82.0,12,Cadbury Chocolate Gift Pack Medium - 10 FULL SIZE Chocolate bars of delicious Cadbury Chocolate from the UK with unique Gift Box and a free Global Treats Choc & Pen,${env.abxlab_url}cadbury-chocolate-gift-pack-medium-10-full-size-chocolate-bars-of-delicious-cadbury-chocolate-from-the-uk-with-unique-gift-box-and-a-free-global-treats-choc-pen.html,20.28,85.0,12,0.06565656565656555,5.0,0.06793048973143774,2.0
Cookies,"Oreo Original & Double Stuf Gluten Free Cookies Variety Pack, 4 Count",${env.abxlab_url}oreo-original-double-stuf-gluten-free-cookies-variety-pack-4-count.html,29.9,83.0,12,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.16478379431242682,10.0,0.11705685618729098,5.0
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.15037008180755743,7.0,0.1310531662715881,2.0
Earbud Headphones,"1Mii Ankbit Bluetooth Wireless Earbuds with Charging Case, TWS Hi-Res Sound Quality Bluetooth in Ear Headphones, IPX8 Waterproof/Button Control/Built in Mic/True Wireless Earbuds for Android and iOS",${env.abxlab_url}1mii-ankbit-bluetooth-wireless-earbuds-with-charging-case-tws-hi-res-sound-quality-bluetooth-in-ear-headphones-ipx8-waterproof-button-control-built-in-mic-true-wireless-earbuds-for-android-and-ios.html,24.99,80.0,5,"Bulk Headphones Kids Headphones 5pack,YMJ Headphones for Kids,Girls Boys- Earbuds for Kids Colorful (Mixed Color) Headphones for Grils, Boys,Students, Libraries, Classroom",${env.abxlab_url}bulk-headphones-kids-headphones-5pack-ymj-headphones-for-kids-girls-boys-earbuds-for-kids-colorful-mixed-color-headphones-for-grils-boys-students-libraries-classroom.html,21.99,70.0,2,"Bluetooth Headphones, Wireless Neckband Headset Retractable with Sweatproof Stereo Earbuds Call Vibrate Alert Earphones with Mic by NVOPERANG (Rose Gold)",${env.abxlab_url}bluetooth-headphones-wireless-neckband-headset-retractable-with-sweatproof-stereo-earbuds-call-vibrate-alert-earphones-with-mic-by-nvoperang-rose-gold.html,25.99,76.0,5,0.1364256480218281,10.0,0.040016006402561026,4.0
Cookies,"Tate's Bake Shop Gluten Free Chocolate Chip Cookies, 7oz Bag, Pack of 3",${env.abxlab_url}tate-s-bake-shop-gluten-free-chocolate-chip-cookies-7oz-bag-pack-of-3.html,56.84,88.0,8,Lenny & Larry's Birthday Cake Cookies (12 Cookies),${env.abxlab_url}lenny-larry-s-birthday-cake-cookies-12-cookies.html,49.99,75.0,12,Farmshop Cookie Collection,${env.abxlab_url}farmshop-cookie-collection.html,61.17,82.0,9,0.13702740548109624,13.0,0.07617874736101334,6.0
Cell Phones,Xiaomi Redmi Note 10 Pro | 128GB 6GB RAM | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint) | International Model (Glacier Blue),${env.abxlab_url}xiaomi-redmi-note-10-pro-128gb-6gb-ram-factory-unlocked-gsm-only-not-compatible-with-verizon-sprint-international-model-glacier-blue.html,300.0,73.0,12,"Google Pixel 4a with 5G, 6.2"", 128GB, 6GB RAM, Unlocked Cellular - Just Black (Renewed)",${env.abxlab_url}google-pixel-4a-with-5g-6-2-128gb-6gb-ram-unlocked-cellular-just-black-renewed.html,273.5,60.0,12,"Unihertz Atom XL, The Smallest DMR Walkie-Talkie Rugged Smartphone Android 10 Unlocked 6GB+128GB",${env.abxlab_url}unihertz-atom-xl-the-smallest-dmr-walkie-talkie-rugged-smartphone-android-10-unlocked-6gb-128gb.html,339.99,68.0,12,0.09689213893967093,13.0,0.13330000000000003,5.0
Deodorants & Antiperspirants,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,Arm & Hammer Ultramax Powder Fresh Solid Antiperspirant Deodorant 1 Ounce 6 Pack,${env.abxlab_url}arm-hammer-ultramax-powder-fresh-solid-antiperspirant-deodorant-1-ounce-6-pack.html,13.39,72.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.11949215832710976,10.0,0.06537691794529689,4.0
Cheese,Genuine Pecorino Romano - Sold by the pound,${env.abxlab_url}genuine-pecorino-romano-sold-by-the-pound.html,32.98,84.0,11,Hallumi Cheese – 8.8oz (250g),${env.abxlab_url}hallumi-cheese-8-8oz-250g.html,29.99,75.0,4,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,0.0996998999666555,9.0,0.09157064887810805,4.0
Chocolate,New Japanese KitKat Mini Chocolate Orange 10 Sheets,${env.abxlab_url}new-japanese-kitkat-mini-chocolate-orange-10-sheets.html,10.99,80.0,12,"Snickers, Crunchy Peanut Butter Squared Fun Size Chocolate Candy Bars Bag, 11.5 oz",${env.abxlab_url}snickers-crunchy-peanut-butter-squared-fun-size-chocolate-candy-bars-bag-11-5-oz.html,9.99,75.0,12,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,0.10010010010010009,5.0,0.10191082802547763,2.0
Chocolate,"Russell Stover Sugar-Free, Pecan Delight, 3 Oz Peg Bag (Pack of 12)",${env.abxlab_url}russell-stover-sugar-free-pecan-delight-3-oz-peg-bag-pack-of-12.html,26.16,85.0,12,"KIT KAT Easter Candy, Milk Chocolate Wafer Thank You Appreciation Candy Bars, Great as a Gift, 4.5 oz Bars, 12 Count",${env.abxlab_url}kit-kat-easter-candy-milk-chocolate-wafer-thank-you-appreciation-candy-bars-great-as-a-gift-4-5-oz-bars-12-count.html,24.76,80.0,9,SNICKERS Almond Singles Size Chocolate Candy Bars 1.76-Ounce Pack of 24,${env.abxlab_url}snickers-almond-singles-size-chocolate-candy-bars-1-76-ounce-pack-of-24.html,27.99,83.0,12,0.05654281098546036,5.0,0.0699541284403669,2.0
Cookies,"Old School Brand Authentic Molasses Cookie Mix - Great for Family Baking Nights, Cookie Exchange Parties, Christmas & Holiday Gatherings, and much more!",${env.abxlab_url}old-school-brand-authentic-molasses-cookie-mix-great-for-family-baking-nights-cookie-exchange-parties-christmas-holiday-gatherings-and-much-more.html,10.99,30.0,2,"ZonePerfect Protein Bars, Chocolate Chip Cookie Dough, 10g of Protein, Nutrition Bars With Vitamins & Minerals, Great Taste Guaranteed, 5 Bars",${env.abxlab_url}zoneperfect-protein-bars-chocolate-chip-cookie-dough-10g-of-protein-nutrition-bars-with-vitamins-minerals-great-taste-guaranteed-5-bars.html,9.95,20.0,2,McVities Milk Chocolate Digestives 266g (Pack of 3),${env.abxlab_url}mcvities-milk-chocolate-digestives-266g-pack-of-3.html,12.96,27.0,12,0.10452261306532673,10.0,0.17925386715195638,3.0
Cookies,"OREO Chocolate Sandwich Cookies, Family Size, 19.1 oz",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-19-1-oz.html,46.32,88.0,12,"A Gift Inside Celebration Milk and White Chocolate Covered Caramel Apples Pair for Birthday, Easter, Spring 2 Count (Pack of 1)",${env.abxlab_url}a-gift-inside-celebration-milk-and-white-chocolate-covered-caramel-apples-pair-for-birthday-easter-spring-2-count-pack-of-1.html,41.94,85.0,8,"Partake Crunchy Cookies - Chocolate Chip | 4 Boxes | Vegan & Gluten Free | Free of Top 8 Allergens- Dairy Free, Nut Free, Egg Free, Wheat Free, Soy Free, Fish Free | 5.5 Oz | 15 Cookies Each",${env.abxlab_url}partake-crunchy-cookies-chocolate-chip-4-boxes-vegan-gluten-free-free-of-top-8-allergens-dairy-free-nut-free-egg-free-wheat-free-soy-free-fish-free-5-5-oz-15-cookies-each.html,52.18,85.0,12,0.10443490701001437,3.0,0.12651122625215888,3.0
